@relation indianpine

@attribute coord_x numeric
@attribute coord_y numeric
@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric

@data
116,52,4.162709,-1.041874,-2.433004,-0.632281,1.133066,-0.253231,0.506465,-0.390066,0.122344
116,53,-0.04467,-2.409167,-1.163091,-2.173088,0.97671,-1.024707,0.660382,1.289307,0.458347
116,54,0.521346,-3.994042,-1.076995,-2.281127,0.922623,-0.945439,0.334668,0.851993,-0.618051
116,55,3.099517,-2.392359,-0.710923,-1.597265,1.062754,-1.07536,0.457299,1.008753,-0.56237
116,56,3.744008,-1.889,-0.682572,-1.283981,1.303351,-0.937357,0.483223,1.238073,-0.26965
116,57,2.866058,-1.712869,-1.771839,-1.164209,1.275942,-0.755934,0.879007,0.225852,-0.71532
116,58,2.576815,-2.57165,-0.704862,-1.210774,1.087383,-0.922668,0.519432,0.988252,-0.602086
116,59,4.736225,-0.908156,-2.519857,-0.469136,1.113448,-0.917628,0.53373,-1.03804,-0.07275
116,68,0.141848,5.990093,2.00927,-2.317397,-3.792296,-0.722698,1.208317,1.806965,-0.139843
116,69,0.844578,5.868728,-0.834686,0.57647,-3.41055,-0.69554,1.141372,0.260344,-0.941826
116,70,-2.688608,7.370501,4.035663,-2.74426,-2.82495,-0.387116,0.504659,-0.10697,0.504211
116,71,-2.695159,7.276093,1.247435,-1.685189,-3.956212,-0.121529,1.070659,1.183871,0.52602
116,72,-5.754485,6.380571,-1.267217,-2.243058,-3.402844,-0.458349,0.9073,1.308796,-0.352756
116,73,-6.612503,5.379688,-2.618817,-0.830922,-3.060108,-1.525617,-2.170781,0.763251,-0.497131
116,74,-8.42872,3.000174,-3.49798,-1.192632,-0.217006,-1.892927,0.440262,-0.509644,0.561044
116,75,-8.623692,3.009571,-2.920116,-0.459114,-1.813858,-1.245663,0.164575,-0.171672,0.301712
116,76,-9.216201,1.733451,-2.490446,-0.981827,0.482866,-2.087837,0.524185,-0.430675,0.264285
116,77,-8.672555,1.303997,-3.160407,-0.577098,-0.62001,-2.000207,0.439549,-1.426274,1.122704
116,78,-6.849493,1.933444,-3.072183,-0.153768,-0.593906,-2.262802,0.157831,-1.198657,0.711099
116,79,-9.323236,2.125719,-2.496868,-0.97673,0.732615,-1.490436,0.599087,-0.46426,0.609754
116,80,-11.736834,2.74197,-2.190143,0.026798,0.678938,-1.790744,0.350195,-0.184594,1.026908
116,81,-9.748602,1.87326,-2.467782,-1.073411,0.509224,-2.166589,-1.035483,-0.416484,0.546416
116,82,-9.560843,0.125287,-2.513667,-0.950944,0.175261,-2.315101,0.085544,-1.068093,1.275569
116,118,-20.730252,0.595609,0.770589,0.180361,0.423212,0.775626,-0.093492,0.336563,0.258127
116,119,-21.156549,6.698422,-1.804796,0.818264,1.079677,1.553581,-0.796225,0.598304,1.863932
116,120,-21.268086,9.832659,-2.454393,0.668707,-1.156545,1.583879,-0.940646,0.526133,0.692419
116,121,-21.636619,5.396523,-0.407629,0.689563,0.893617,0.940139,-0.371223,0.133773,-0.609667
116,122,-21.28607,8.439295,-2.276981,1.477873,-1.255483,1.451601,-0.870103,0.931172,1.505778
116,123,-20.86092,5.453834,-0.947555,0.375458,1.251086,0.752847,-0.499862,0.775685,0.141701
116,124,-20.936908,2.988519,0.484937,0.221758,0.550337,0.459247,0.037635,0.749755,0.629793
116,125,-21.696608,1.812065,0.589325,0.432168,0.524348,0.730377,-0.727412,0.65366,0.273669
116,126,-21.102899,4.490426,0.292418,0.313964,0.861699,-0.154462,-0.686375,0.906668,-0.411254
116,127,-21.41638,4.427947,0.085585,-0.049104,0.942641,0.366343,0.151809,0.802951,-0.409827
116,128,-21.554233,1.545696,0.610759,0.000401,0.270108,1.022948,1.118359,0.169029,-0.522545
116,129,-20.803195,1.867614,0.810361,0.81599,0.344102,0.311103,1.190975,0.604002,0.370016
116,130,-20.381278,3.748229,-0.777247,0.130203,0.792224,0.057871,-0.004262,0.064325,-0.164809
116,131,-19.85687,6.016595,-2.321347,0.82581,-1.108872,0.823809,-1.470388,0.390613,0.758824
116,132,-20.446586,-4.436266,1.441868,1.568316,-0.155137,0.589767,-0.095119,-0.642812,-0.114761
116,133,-20.284577,6.255983,-1.924346,0.955562,0.976881,1.376567,-1.504118,0.583769,0.974072
116,134,-20.880277,-2.871948,1.966662,1.553711,-0.337798,1.29636,-0.677959,-0.353947,-0.576078
116,135,-21.049101,-1.290855,1.458721,1.016069,0.045672,1.019568,-0.345012,-0.182588,-0.344305
116,136,-20.63006,-0.599361,1.530843,1.193194,-0.17633,0.69263,-0.780625,0.0482,-0.37556
116,137,-21.562152,1.005831,0.840587,0.927742,0.256562,0.725534,-0.079449,0.538126,-0.718729
116,138,-20.476431,0.995199,0.564723,0.287526,0.72392,0.201758,-0.758027,0.4751,-0.349111
116,139,-20.735474,1.307196,0.640595,0.28756,0.437684,0.539919,-0.813436,0.300159,-1.073413
117,1,2.588257,-20.485443,1.604534,-1.271448,-1.847189,2.782108,-0.123521,-1.603314,0.150221
117,2,2.481465,-20.424921,1.860234,-1.217468,-1.963624,2.758735,-0.852447,-1.262427,1.668575
117,3,1.812121,-20.645401,2.087347,-0.762539,-1.883294,2.347238,-1.36414,-1.569451,-0.36237
117,4,1.841273,-20.106689,1.812512,-1.113267,-1.752181,2.64007,-0.063682,-1.460257,1.325604
117,5,4.210927,-18.577038,1.531643,-0.789463,-1.482288,2.734613,-0.239988,-0.668621,2.30607
117,6,6.92492,-9.898025,1.123705,0.018,-0.172363,1.680318,-0.846249,0.672626,0.323918
117,7,10.543601,-0.669958,0.654462,1.176597,1.522826,0.708602,1.271915,1.740128,0.956461
117,8,10.729964,0.56669,0.575322,1.762705,1.96685,0.304266,1.269133,1.568782,-0.446129
117,9,10.351342,-0.648277,1.027735,1.614682,1.519964,0.056825,-1.212769,1.332083,-1.565631
117,10,9.404661,-2.026209,1.323627,1.7541,1.14179,0.372998,-1.45612,1.61459,0.003366
117,11,9.232563,-3.227692,0.947606,0.561423,0.810215,0.434135,-0.319118,1.065465,-1.021165
117,12,9.842267,-1.574723,1.147469,1.76207,1.429481,0.210933,-1.933922,1.702972,0.376222
117,13,8.939799,-2.449087,0.777838,0.795333,1.13205,0.257523,1.407263,0.97017,-0.688783
117,14,10.079686,-0.340752,1.061976,1.83023,1.575085,-0.045869,-1.363166,1.709887,-0.082529
117,15,9.774635,-0.710889,0.929277,1.639664,1.560359,0.266189,1.032849,1.494872,0.650036
117,16,7.972039,-2.614925,0.924366,1.204402,1.165742,0.565225,-0.055599,1.37021,0.325258
117,17,7.068058,-5.124484,1.338034,0.878979,0.540884,0.65163,0.620414,0.766825,0.604321
117,18,6.858201,-8.817776,1.064463,0.184897,0.071974,1.310343,0.684717,0.937943,1.564229
117,19,5.764693,-11.160255,1.519944,0.357172,-0.400801,1.369812,0.649666,0.152191,0.673365
117,20,3.776346,-13.472288,1.963811,0.683658,-0.762827,1.003229,-0.717882,-0.596981,-0.585407
117,21,2.632179,-15.676063,2.039162,0.661476,-1.285696,0.989418,0.068904,-0.759564,0.140647
117,22,3.689268,-8.052849,1.003287,0.50939,0.1706,0.275295,0.487486,0.783834,0.438635
117,30,-19.84563,-4.066251,1.060865,0.860279,-0.480811,0.398444,-0.305976,-0.888569,-0.38243
117,31,-19.28009,1.718999,-0.080368,-0.433162,0.660565,-0.581964,0.871752,0.530276,-0.604371
117,32,-19.699811,-1.292812,0.417508,0.850792,0.24125,-0.448319,-0.13247,-0.124646,-0.258873
117,33,-20.188793,-3.758357,0.780452,0.904256,-0.100918,-0.012154,0.030801,-0.823893,-1.436698
117,34,-19.656053,-5.749293,1.920247,1.90793,-0.604882,0.288212,1.444168,-1.175093,-0.187599
117,35,-19.273792,-5.094199,1.570919,1.673196,-0.396322,-0.132966,-0.020802,-1.095228,-0.966583
117,36,-18.579589,-0.16382,1.125824,0.624354,0.117954,0.2908,-0.193115,0.43909,1.34527
117,37,-19.910102,-5.314555,1.547485,1.762334,-0.652341,0.398031,1.544205,-1.588695,-1.1459
117,38,-19.230137,-2.908937,0.860035,0.8295,-0.130144,0.082903,-0.196756,-0.923472,-0.954399
117,39,-19.315755,-6.85615,2.305961,2.429464,-0.975856,0.526034,1.042094,-1.446493,-0.11607
117,41,1.6104,-11.890707,-0.046028,-2.372134,-0.605908,0.975016,-0.602931,0.454566,1.58553
117,42,1.239434,-13.012873,0.553869,-1.710461,-0.874614,0.055515,0.113951,-0.284345,0.398502
117,43,0.808372,-9.416375,0.048357,-2.312386,-0.546494,-0.691553,0.17152,0.300927,0.404897
117,44,2.210854,-9.434478,0.430218,-1.308627,-0.317944,-0.285042,-2.517507,0.821665,0.249525
117,45,1.916035,-9.60973,-0.007873,-1.943319,-0.31114,0.252339,-0.07871,0.518009,0.442095
117,46,2.31629,-8.346467,-0.100849,-1.903257,-0.127768,-0.287588,0.359076,0.695326,0.637426
117,47,1.022877,-7.920939,-0.197825,-2.155584,0.077071,-0.221798,0.419085,0.511144,0.289851
117,48,1.099996,-6.596294,-0.321523,-2.091997,-0.046495,-0.399621,0.240609,0.904613,1.210304
117,49,2.160566,-2.750763,-0.863784,-1.861846,1.143078,-0.890699,0.337646,1.221653,0.051321
117,50,2.115133,-1.453404,-0.844549,-1.417107,1.291991,-0.757365,0.968107,1.263438,-0.526202
117,51,3.159378,-0.346459,-2.030416,0.44243,0.858848,-1.3963,-2.073934,-0.668109,-0.561846
117,52,3.271916,-3.383776,-0.741719,-1.664259,0.954403,-0.648482,0.947189,0.913617,-0.647363
117,53,0.527737,-3.509456,-0.925524,-2.309334,0.802092,-0.610312,-1.105272,1.106793,0.509276
117,54,1.853268,-4.515437,-0.932471,-2.001599,0.82008,-0.41981,-0.763761,0.964628,-0.794357
117,55,3.273883,-4.570951,-0.655836,-1.943863,0.751244,-1.006532,0.301088,0.764392,-0.856366
117,56,2.738902,-4.399308,-0.350146,-1.982795,0.559755,-0.351599,-0.056496,0.879161,0.424675
117,57,1.788292,-4.088321,-0.906518,-2.123931,0.969258,-0.696193,0.720041,0.699009,-0.580321
117,58,3.162769,-2.716935,-0.736115,-1.585026,1.066114,-0.343906,0.810626,1.22247,0.340397
117,59,5.413132,0.518294,-2.771932,-0.695361,0.920422,-0.079592,-0.074147,-0.822411,1.082495
117,68,-1.787714,6.368715,1.965357,-2.229545,-3.888065,-0.695625,0.864776,1.916276,-0.252171
117,69,-3.462498,6.937743,0.707545,-2.301055,-3.202322,-1.001993,0.997511,1.688993,-1.669104
117,70,-4.131928,8.007527,1.587752,-2.845851,-3.587982,-0.977935,0.733925,1.707339,-0.463799
117,71,-5.855174,7.181851,2.746899,-2.776152,-3.215305,-1.017758,-1.473098,0.592711,-2.09925
117,72,-8.791155,6.387914,-2.830336,-1.150576,-3.039793,-1.348249,0.746781,0.393749,-0.75725
117,73,-7.808778,4.953708,-2.673743,-1.273436,-3.387089,-1.630261,0.022027,0.478641,0.809095
117,74,-9.996851,2.749118,-3.483677,-1.044638,-0.281847,-2.122934,0.47706,-0.490764,0.981443
117,75,-8.532857,3.186919,-3.21748,-1.021067,-0.394336,-1.877385,0.424422,-0.545604,1.117918
117,76,-9.705039,2.798886,-3.138791,-1.057988,-0.421794,-1.929014,0.006826,-0.610957,1.023086
117,77,-9.440585,3.000837,-3.220788,-1.257385,-0.527978,-2.064578,0.383814,-0.765471,0.889023
117,78,-8.619038,2.242476,-2.506684,-1.092138,0.690807,-2.005167,-0.100084,-0.095727,1.70144
117,79,-8.813238,1.106551,-2.5035,-0.439315,0.394604,-2.083283,-0.528707,-0.797474,1.128036
117,80,-11.130435,2.682495,-2.601184,-0.630444,0.588914,-2.381131,0.683712,-0.299232,0.455745
117,81,-10.118878,-0.399311,-2.568424,-0.439843,0.087686,-2.54792,-0.749577,-0.970688,-0.067723
117,82,-8.309724,-1.023195,-2.680319,-1.157515,-0.045162,-2.354259,0.48021,-1.399744,0.164851
117,118,-20.6356,1.846406,0.495353,0.442868,0.616371,-0.009882,-0.71672,0.381555,-0.757114
117,119,-21.015089,2.743288,0.568709,0.609408,0.524553,0.70696,0.690601,1.156717,1.621139
117,120,-21.289648,10.32118,-2.23705,0.592704,-2.542046,1.793363,-0.879472,1.159801,0.937999
117,121,-21.197896,6.105535,-1.342985,1.282074,1.197793,1.594899,-1.536733,0.152411,1.133733
117,122,-21.086828,1.519287,0.563206,0.258356,0.384251,0.689304,0.826267,0.285114,0.158617
117,123,-21.061337,5.373377,-1.032074,0.538308,1.253044,1.010627,-0.755462,0.822204,0.309845
117,124,-20.882119,-1.104171,1.2458,1.046944,0.109709,0.938445,-0.41988,0.423771,0.812899
117,125,-21.381955,-0.022735,0.702072,0.649953,0.474223,0.816684,-0.149505,0.417087,-0.204642
117,126,-21.319102,0.142725,1.162237,0.907061,0.033115,0.898443,0.745571,0.083574,-0.089421
117,127,-21.431206,0.85919,0.795212,0.612256,0.305675,0.518687,-0.639168,0.152256,-1.405184
117,128,-21.201538,-2.020791,1.248061,0.917722,-0.113375,1.027667,-0.862603,0.05596,-0.455725
117,129,-21.049661,3.169601,-0.215658,-0.135594,1.082259,-0.149816,1.497846,0.691891,-0.739595
117,130,-20.954823,2.686145,0.222561,0.270352,0.808794,0.246847,0.302624,0.827857,0.001611
117,131,-20.289945,8.955661,-2.33478,1.391224,-1.108124,1.397561,-1.237945,0.600246,0.121659
117,132,-20.505741,0.785145,1.27308,0.962316,0.426971,0.10194,-0.002613,0.24606,-0.830929
117,133,-20.255527,4.702009,-1.555715,0.581978,0.52827,0.232312,-1.13799,-0.520281,-0.168514
117,134,-19.933884,5.200205,-2.813484,0.961811,0.399641,0.54714,-0.053955,0.255629,1.741504
117,135,-20.749512,1.560001,0.215145,0.066637,0.585763,0.086727,-0.069456,0.436085,-1.547767
117,136,-20.304569,0.994935,0.947003,0.499966,0.514736,0.067721,-0.34358,0.359162,-0.140424
117,137,-20.960931,6.904551,-2.34209,1.421989,0.263928,0.820662,-1.14766,0.066247,-0.388665
117,138,-19.646112,4.837498,-2.133044,0.417186,1.083962,0.632594,0.295803,0.31885,1.313837
117,139,-20.842252,5.309837,-2.166705,0.592114,1.209702,0.695009,-1.040128,0.420509,0.249135
118,1,2.213399,-19.825048,1.509946,-1.052544,-1.748125,2.864476,-1.624501,-1.35313,0.042353
118,2,2.34961,-19.988163,1.589732,-1.233973,-1.866536,3.179077,-0.346161,-1.38661,1.28703
118,3,1.942615,-20.273081,1.689934,-1.198056,-1.791285,3.236337,-0.121359,-1.695212,0.818828
118,4,2.401475,-18.986816,1.633119,-0.916355,-1.565976,2.509058,-1.494557,-1.310015,-0.392163
118,5,4.813266,-13.359597,1.513395,-0.505123,-0.836071,1.835761,0.180969,-0.204284,1.56963
118,6,7.582836,-4.930312,1.095387,0.703137,0.759322,0.48573,-1.742095,1.047946,-1.086065
118,7,10.509451,1.236809,-0.20089,2.242826,1.485344,0.506693,0.811088,0.300611,0.795674
118,8,11.303944,2.528816,-1.0923,2.836471,1.358477,0.126373,0.90472,-0.678185,-0.204791
118,9,11.00184,1.908688,-0.210721,2.151635,1.554435,0.179041,0.992582,-0.088601,-0.258421
118,10,10.077282,1.052347,-0.154011,2.086767,1.299995,0.61814,1.293211,-0.038492,0.885711
118,11,9.94716,1.054293,-0.428449,1.773732,1.372502,0.461403,1.400105,-0.106126,-0.217548
118,12,10.393894,1.989282,-0.800017,3.08167,1.218812,0.570269,-1.51981,-0.467768,-0.234869
118,13,9.399097,0.17503,0.388467,1.587312,1.425623,-0.471439,1.482008,0.861807,-1.059964
118,14,9.709967,0.946492,0.673947,2.046978,1.340032,-0.261509,-1.093414,0.948906,-0.648914
118,15,8.703951,-0.352549,0.780552,1.424067,1.591909,0.187654,1.61786,1.27801,-0.194838
118,16,7.483614,-2.388918,0.717505,0.623576,1.017614,0.364588,1.455262,0.944829,-1.020558
118,17,6.625636,-3.787373,0.795004,0.552364,0.918704,0.74805,1.15846,0.953651,0.145211
118,18,7.193952,-5.429626,0.885598,0.327508,0.458911,1.00526,0.897059,0.76847,0.578504
118,19,5.984469,-7.799634,1.240564,0.377151,-0.004643,1.342365,0.305424,0.674428,0.496274
118,20,4.335868,-10.175938,1.681681,0.598482,-0.33933,1.206751,0.247681,0.305228,1.344641
118,21,1.59382,-14.037671,2.227481,0.607439,-1.065218,1.117997,-1.04636,-0.509653,1.258297
118,22,4.56254,-4.946064,1.075705,0.631299,0.500428,0.498747,0.383329,1.028161,1.189067
118,30,-19.063552,-1.624707,0.435055,0.573076,0.081325,-0.063881,-0.397568,-0.223968,0.26315
118,31,-19.833201,-2.724988,0.965019,0.737848,-0.333389,0.205782,-0.107039,-1.055139,-1.327644
118,32,-20.169663,-1.322679,1.191176,0.912172,-0.076449,0.080525,1.310605,-0.064802,-0.425148
118,33,-20.395044,-1.455434,1.090445,0.466286,-0.045553,0.479809,-0.244717,-0.088533,-0.903182
118,34,-19.992713,-5.116302,1.613124,2.022576,-0.34449,0.533673,0.066698,-0.942128,-1.116708
118,35,-19.435106,-2.261988,1.070896,1.357975,-0.190153,-0.136661,-0.021795,-0.529912,-0.097093
118,36,-19.434114,-4.093144,1.512247,1.480139,-0.453485,0.739293,0.493562,-0.929898,0.620335
118,37,-19.557758,-6.53238,1.407659,1.707973,-0.247318,-0.068647,1.467203,-1.325749,-0.422762
118,38,-19.306474,-2.300582,0.385912,0.531857,-0.073772,0.283324,-0.254074,-0.4706,-0.636578
118,39,-19.269137,-5.715274,2.015898,1.976472,-0.559212,0.528354,1.224345,-0.866804,1.372328
118,41,0.207648,-11.917885,0.434868,-1.906219,-0.733385,0.848774,-0.961974,0.058802,0.791483
118,42,0.205282,-13.903811,0.653756,-1.557855,-1.067648,1.016894,0.158278,-0.581671,0.190174
118,43,-0.232405,-9.771249,0.103231,-2.232379,-0.551471,-0.070568,-0.385095,0.555268,1.288585
118,44,0.053703,-9.02595,0.299695,-1.462897,-0.42217,-0.214576,0.038397,0.23199,-0.571106
118,45,-0.865481,-11.237329,0.492782,-1.600566,-0.747615,0.74849,0.11251,0.363883,1.275787
118,46,0.698977,-9.479288,0.417516,-1.586731,-0.385507,0.553882,-1.291637,0.65063,1.15991
118,47,0.222665,-8.244707,0.001683,-2.019641,-0.149668,0.098437,-0.236455,0.432456,0.575825
118,48,-0.171186,-6.265887,-0.184802,-1.908539,0.048812,-0.215345,-1.183893,0.714778,0.163441
118,49,0.918883,-4.25567,-0.668184,-1.961851,0.836394,0.057378,0.374857,1.046143,0.880442
118,50,2.172215,-2.076208,-0.841993,-1.97401,1.115087,-0.418726,0.277071,0.920014,-0.169948
118,51,3.535179,-0.137855,-2.3272,-0.04697,0.919536,-0.003116,0.150538,-0.905534,0.384853
118,52,2.606763,-3.175712,-0.548049,-1.577027,0.965205,-0.282195,0.29551,0.919383,-0.527867
118,53,1.3168,-4.979054,-0.809989,-2.183565,0.834888,0.095568,-0.007987,1.039134,0.381942
118,54,1.440763,-4.632173,-0.834755,-2.143866,0.711374,-0.000091,0.585136,0.912636,-0.264998
118,55,2.38236,-4.476201,-0.805559,-2.090836,0.864716,-0.145991,-0.874814,0.807665,-1.276013
118,56,-0.349021,-2.694616,-0.913767,-2.010849,0.643409,-0.711124,-2.811939,0.294276,-0.498406
118,57,0.284549,-2.981654,-1.075345,-2.39625,0.724214,0.240587,0.427425,0.773973,0.261319
118,58,1.495999,-0.221056,-2.334725,-0.987443,0.456005,-0.235266,-0.19247,-0.890011,1.155917
118,59,1.816728,1.594349,-2.218115,-0.232256,0.75841,0.083427,-0.088575,-0.612499,1.389175
118,118,-20.734873,-0.197113,0.613035,0.40117,0.296796,0.272684,-0.608582,0.32528,-0.752922
118,119,-20.946117,-1.731485,1.486579,0.836499,-0.119161,1.177652,-0.344882,0.033987,-0.171139
118,120,-20.803948,8.407542,-2.543839,0.954347,0.169398,1.175695,-1.567117,0.334414,1.310379
118,121,-20.819178,8.056719,-2.130182,1.650936,0.224395,1.023096,-1.474121,0.274612,1.543398
118,122,-20.985271,1.880293,0.498892,0.416844,0.825013,0.865307,-0.222998,0.809401,0.262356
118,123,-21.298937,0.493711,0.90058,0.892345,0.239107,0.436954,-0.075632,0.199715,-0.933999
118,124,-20.59022,-6.770201,1.985802,2.386831,-0.747511,0.798116,1.000747,-1.296792,0.219602
118,125,-21.367546,-4.853782,1.197125,1.352951,-0.451196,0.835044,0.084828,-0.993488,-1.239803
118,126,-20.887864,-4.195166,1.209427,1.081225,-0.338784,0.857002,0.696696,-0.659819,0.852612
118,127,-21.141883,-2.325017,0.964376,0.949528,-0.028771,0.496721,0.470976,-0.882458,-1.022078
118,128,-20.997443,-4.128836,1.144258,1.032358,-0.188794,0.871307,0.689725,-0.919112,-0.654209
118,129,-21.154117,2.062818,0.628578,0.795597,0.462055,0.741327,1.351944,0.676055,0.262801
118,130,-21.274473,-4.298479,1.513554,1.3933,-0.607203,1.532526,0.266913,-1.282878,-0.658885
118,131,-20.314078,2.719997,0.951093,1.300765,0.690319,0.071973,-0.483564,0.681098,-0.585207
118,132,-20.836548,3.584366,0.724163,1.026133,0.786011,0.159098,0.084155,0.778594,-1.066976
118,133,-20.339628,1.624918,0.604961,0.055855,0.529359,0.576528,-0.436261,0.490916,0.250089
118,134,-20.633208,6.227477,-1.745408,0.605118,0.763883,0.305165,-0.669304,-0.446248,-0.380319
118,135,-20.779172,2.36255,0.394203,0.401857,0.662238,0.071189,-0.00883,0.437449,-1.613806
118,136,-20.284814,-1.440758,1.733466,1.477487,-0.276055,0.213053,-0.5949,-0.08034,-0.767895
118,137,-20.941869,5.829561,-1.721763,1.187713,1.114732,1.290646,-0.948706,0.37528,0.477956
118,138,-19.787014,3.723676,0.330753,-0.002246,0.638912,-0.340935,-1.463645,0.72302,-1.567573
118,139,-19.880412,8.475459,-2.763962,1.097945,0.126172,0.039961,-1.510686,0.504114,0.669286
119,30,-19.127613,-1.602793,1.082288,0.808676,-0.030556,-0.087742,0.146133,0.166316,-0.041629
119,31,-19.98271,-5.567845,1.559439,1.145978,-0.413771,-0.081588,1.142873,-1.24689,-0.591705
119,32,-19.680291,-1.650082,1.126956,1.303967,0.070347,0.091627,-0.250877,0.529044,0.026509
119,33,-19.439134,1.484524,0.212073,0.238821,0.468874,-0.188708,0.366932,0.462839,-0.880932
119,34,-19.619978,-5.77141,1.525487,1.764353,-0.512096,0.754701,1.412639,-1.287933,-0.165172
119,35,-19.258751,-0.666045,0.941489,0.723669,0.286125,-0.102556,-0.277544,0.376484,0.207157
119,36,-19.593936,-2.509115,1.099024,0.419154,0.108294,0.609347,1.020204,-0.25966,0.355152
119,37,-19.620872,-7.172477,1.964901,2.162279,-0.744343,0.521884,0.345704,-1.42782,-0.346862
119,38,-19.520124,-2.533883,0.853293,0.664957,-0.166537,-0.296073,-0.280624,-0.717865,-0.601592
119,39,-19.686977,-3.888205,1.655223,1.896358,-0.51559,0.363875,-0.216608,-0.719112,0.151206
119,118,-20.056767,-6.269977,1.418631,1.716238,-0.63044,0.476061,-0.022194,-1.167696,-0.642836
119,119,-20.312616,1.996262,0.146507,0.33255,0.868139,-0.181828,-0.225486,1.065283,0.113033
119,120,-20.57433,5.482661,-1.904556,0.664873,1.052581,0.648576,-0.890315,0.00714,-0.537125
119,121,-20.730337,5.446052,-0.690762,0.415336,0.923786,0.433542,-1.083939,0.474034,0.845255
119,122,-20.959717,1.356716,0.946214,1.23466,0.352404,0.875824,-0.51912,0.67393,-0.097626
119,123,-20.420882,-2.773575,1.889891,0.978635,-0.319028,1.202796,0.499654,-0.604533,0.263628
119,124,-20.341566,-6.417837,2.96278,2.690132,-0.961005,1.028223,-0.685896,-1.52353,0.060465
119,125,-20.628902,-8.441377,2.661551,2.652407,-0.985689,1.409778,0.446512,-1.81873,0.206931
119,126,-20.684878,-7.434919,2.729293,2.751361,-1.173871,1.017453,0.216625,-2.119379,-2.019216
119,127,-20.44455,-6.0762,1.948953,2.339931,-0.673627,0.795168,1.518673,-1.364914,0.461954
119,128,-20.852068,-3.746218,1.38662,1.402329,-0.323791,0.580905,0.319385,-1.132323,-0.549218
119,129,-20.435407,2.205088,0.694508,0.851824,0.680977,0.026154,-0.475899,0.710394,-0.573812
119,130,-20.087682,-4.620257,1.35033,1.568431,-0.144652,0.581377,0.274799,-0.652297,0.557083
119,131,-20.564055,-0.973428,1.767463,1.845049,0.192069,0.737224,-0.403943,-0.060532,-0.91448
119,132,-21.303508,-0.2713,1.674315,1.311399,0.211449,1.580321,-0.542843,-0.018,-0.704893
119,133,-20.351106,0.120987,0.919748,1.084873,0.049882,0.333694,-0.125771,0.226226,-0.900254
119,134,-21.084586,-3.490058,1.621114,1.588909,-0.390721,0.944639,-0.655882,-0.833122,-0.107661
119,135,-20.642475,0.511026,0.817843,0.365487,0.261152,1.08435,-0.312432,0.015338,-0.982923
119,136,-20.555589,-8.336629,2.73938,2.741009,-1.194616,0.512589,1.022263,-1.919354,-0.373888
119,137,-20.631309,0.357565,0.415886,0.315428,0.399074,-0.083225,-0.79234,0.638948,-0.623689
119,138,-19.628218,3.308313,-0.77847,0.183997,0.654649,-0.43063,-0.030852,0.175912,0.149597
119,139,-20.015067,8.516229,-2.058409,0.885509,-2.57832,1.07492,-1.077657,0.970732,-0.591045
120,30,-20.146519,-3.012158,1.572923,0.978612,-0.236986,0.481708,0.125501,-0.524362,-0.933216
120,31,-19.812492,-4.117186,1.407759,1.409141,-0.419518,0.373936,-0.116659,-0.97481,-0.560462
120,32,-19.978067,-4.440812,1.618599,1.705701,-0.716061,0.407639,1.369005,-1.005871,-0.04231
120,33,-18.542074,2.398731,0.041348,-0.516599,0.612987,-0.321078,-0.354259,0.610074,-0.520326
120,34,-19.782192,-6.736832,2.050571,2.057692,-0.451783,0.655688,0.740555,-1.570304,-0.149193
120,35,-19.321208,-1.937239,1.311688,1.162923,-0.01356,0.153447,0.309223,0.133975,-0.461945
120,36,-19.131698,-0.376108,0.793347,0.548625,0.17276,0.061027,1.279628,0.104439,-0.38125
120,37,-18.957919,-7.023585,1.889731,2.041629,-0.708422,0.324602,-0.21762,-1.267199,-0.243232
120,38,-19.282021,-2.571137,1.150892,0.88078,-0.338764,0.72113,0.034609,-0.682377,0.606363
120,39,-19.598635,-3.713863,1.415817,1.531566,-0.256727,0.443264,1.234043,-0.605046,1.055433
120,118,-20.312164,-8.357417,1.981936,1.235562,-0.521272,1.019752,-0.640582,-1.301333,-1.276482
120,119,-20.12748,-4.027524,1.78884,1.91948,-0.675968,0.698411,-0.751998,-0.78222,0.174742
120,120,-20.770814,0.945366,1.098137,0.796353,-0.01807,0.392738,-0.030662,-0.234624,-1.967701
120,121,-20.866501,-2.44048,1.805562,1.366466,-0.52661,1.186264,-0.789536,-0.455469,-0.390844
120,122,-20.392079,1.979061,0.892693,0.815118,0.800347,0.146764,-0.610095,0.680394,0.2022
120,123,-19.265981,10.520291,1.79002,-1.580739,-3.391464,0.176972,-0.289978,2.023501,-1.778314
120,124,-18.440386,8.043157,-1.90389,1.78715,-2.357738,0.091498,-0.981292,1.520813,0.929046
120,125,-20.200043,2.570226,0.354718,0.481478,0.990694,-0.039543,0.554198,0.644254,-0.656643
120,126,-19.129425,5.023165,-2.055998,1.542382,0.262911,0.508519,-1.452364,0.003601,1.516608
120,127,-20.196444,-2.756316,1.576583,1.628507,0.22822,0.044616,1.680457,-0.853232,-0.061058
120,128,-20.122886,-2.2012,1.44828,1.569635,-0.170358,0.35358,1.565533,-0.759368,-0.102469
120,129,-20.799883,2.141471,0.833829,0.496039,0.408158,0.624512,0.155121,0.269475,-0.917253
